seed,shot,method,tgt_acc,tgt_f1_macro,tgt_bce,src_thr_pre,src_f1_pre,src_acc_after,src_f1_after,src_bce_after,forget_f1,trainable_params,t_pretrain,t_fisher,t_adapt,t_total_once
45,160,Adapter-Only,0.8633193863319386,0.8628709934271128,0.4461607336997986,0.18,0.9979273842454778,0.9979394719896973,0.9979273842454778,0.031287118792533875,0.0,58049,0.0,0.0,10.504282236099243,10.504282236099243
45,160,DAEWC,0.9818688981868898,0.9818619829419744,0.05622196942567825,0.18,0.9979273842454778,0.9975531229877657,0.9975385242600803,0.03834546357393265,0.000388859985397505,138689,40.67954683303833,2.061471462249756,5.662039041519165,48.40305733680725
45,160,ReplayUpper,0.9881450488145049,0.9881300349846988,0.06421080231666565,0.18,0.9979273842454778,0.9790083708950419,0.9789401343207765,0.05364977568387985,0.018987249924701244,580898,0.0,0.0,39.78772830963135,39.78772830963135
46,10,Scratch-Plain,0.9198047419804742,0.9195963778146266,0.374123752117157,0.175,0.9980568842526447,,,,,580769,0.0,0.0,2.663862705230713,2.663862705230713
46,10,Transfer-Plain,0.9239888423988842,0.9239071010984121,0.395323783159256,0.175,0.9980568842526447,0.9952350289761751,0.9952090314239213,0.1317187398672104,0.002847852828723463,580769,0.0,0.0,2.6230804920196533,2.6230804920196533
46,10,Transfer-Plain+EWC,0.8744769874476988,0.8742568527384648,0.41489389538764954,0.175,0.9980568842526447,0.9974243399871217,0.9974088174022822,0.04243464767932892,0.0006480668503625608,580769,0.0,0.0,2.9856913089752197,2.9856913089752197
46,10,Adapter-Only,0.8535564853556485,0.8532642062896514,0.38581913709640503,0.175,0.9980568842526447,0.9980682549903412,0.9980568842526447,0.03318304568529129,0.0,58049,0.0,0.0,5.497861623764038,5.497861623764038
46,10,DAEWC,0.8389121338912134,0.8388775800555957,0.3930744528770447,0.175,0.9980568842526447,0.9979394719896973,0.997927302089381,0.032535944133996964,0.00012958216326375283,74561,38.87892293930054,2.027634620666504,3.7571914196014404,44.66374897956848
46,10,ReplayUpper,0.9616457461645747,0.9615715749515077,0.3580920398235321,0.175,0.9980568842526447,0.99703799098519,0.9970203188411499,0.033750806003808975,0.001036565411494772,580898,0.0,0.0,29.688982248306274,29.688982248306274
46,20,Scratch-Plain,0.9567642956764296,0.9567427549417806,0.32542556524276733,0.175,0.9980568842526447,,,,,580769,0.0,0.0,2.71716570854187,2.71716570854187
