seed,shot,method,tgt_acc,tgt_f1_macro,tgt_bce,src_thr_pre,src_f1_pre,src_acc_after,src_f1_after,src_bce_after,forget_f1,avg_f1_after,trainable_params,t_pretrain,t_fisher,t_adapt,t_total_once
45,10,Transfer-Plain,0.8301003344481606,0.8297376454087947,0.6596004366874695,0.245,0.9996915023485161,0.9991479693268958,0.9990741848501302,0.0012411391362547874,0.0006173174983858942,0.9144059151294625,580769,59.338053703308105,0.0,1.716921091079712,61.05497479438782
45,10,Transfer-Plain+EWC,0.8321070234113712,0.8317167008768787,0.6595492362976074,0.245,0.9996915023485161,0.9991479693268958,0.9990741848501302,0.0012361272238194942,0.0006173174983858942,0.9153954428635045,580769,59.338053703308105,0.4701862335205078,1.7672219276428223,61.575461864471436
45,10,Adapter-Only,0.539799331103679,0.534124467795996,0.697070300579071,0.02,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.001549362437799573,0.0,0.766907985072256,4497,64.27658700942993,0.0,2.0330252647399902,66.30961227416992
45,10,DAEWC,0.7177257525083612,0.6987729182582123,0.6827566027641296,0.02,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0014866100391373038,0.0,0.8492322103033643,85137,64.27658700942993,0.9105224609375,4.345024108886719,69.53213357925415
45,10,ReplayUpper,0.8655518394648829,0.8653349317140393,0.6340181231498718,0.245,0.9996915023485161,0.9994319795512638,0.9993828973713286,0.000566342321690172,0.0003086049771875432,0.9323589145426839,580898,0.0,0.0,59.694098234176636,59.694098234176636
45,20,Scratch-Plain,0.8561872909698997,0.8551584413664878,0.6814143061637878,,,,,,,,580898,0.0,0.0,1.9325108528137207,1.9325108528137207
45,20,Transfer-Plain,0.8494983277591973,0.8492868596959795,0.6202646493911743,0.245,0.9996915023485161,0.9991479693268958,0.9990741848501302,0.001086016301997006,0.0006173174983858942,0.9241805222730548,580769,59.338053703308105,0.0,1.6866734027862549,61.02472710609436
45,20,Transfer-Plain+EWC,0.8494983277591973,0.8492868596959795,0.6201465129852295,0.245,0.9996915023485161,0.9991479693268958,0.9990741848501302,0.0010781338205561042,0.0006173174983858942,0.9241805222730548,580769,59.338053703308105,0.4701862335205078,1.7852587699890137,61.59349870681763
45,20,Adapter-Only,0.6622073578595318,0.6380802951445066,0.6931392550468445,0.02,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.001549362437799573,0.0,0.8188858987465113,4497,64.27658700942993,0.0,2.064723014831543,66.34131002426147
45,20,DAEWC,0.7290969899665551,0.7281116337550659,0.666552722454071,0.02,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0015599523903802037,0.0,0.863901568051791,85137,64.27658700942993,0.9105224609375,4.3888890743255615,69.575998544693
45,20,ReplayUpper,0.9705685618729097,0.970565598711294,0.1539868861436844,0.245,0.9996915023485161,1.0,1.0,0.0002867025323212147,-0.0003084976514838855,0.985282799355647,580898,0.0,0.0,60.14688849449158,60.14688849449158
45,80,Scratch-Plain,0.9658862876254181,0.9658853107503889,0.6246776580810547,,,,,,,,580898,0.0,0.0,4.432253837585449,4.432253837585449
45,80,Transfer-Plain,0.954515050167224,0.9545104707356363,0.4565216600894928,0.245,0.9996915023485161,0.9991479693268958,0.9990741848501302,0.0013284723972901702,0.0006173174983858942,0.9767923277928833,580769,59.338053703308105,0.0,3.632763147354126,62.97081685066223
45,80,Transfer-Plain+EWC,0.9565217391304348,0.9565216613177236,0.4563250243663788,0.245,0.9996915023485161,0.9991479693268958,0.9990741848501302,0.0014725725632160902,0.0006173174983858942,0.9777979230839269,580769,59.338053703308105,0.4701862335205078,1.8245670795440674,61.63280701637268
45,80,Adapter-Only,0.725752508361204,0.7169941122586174,0.6802945137023926,0.02,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.001549362437799573,0.0,0.8583428073035668,4497,64.27658700942993,0.0,2.182615041732788,66.45920205116272
